ID	Income	Dt_Customer	Recency	MntWines	MntFruits	MntMeatProducts	MntFishProducts	MntSweetProducts	MntGoldProds	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	NumStorePurchases	NumWebVisitsMonth	AcceptedCmp3	AcceptedCmp4	AcceptedCmp5	AcceptedCmp1	AcceptedCmp2	Complain	Response	Age	Marital_Categories	Edu_Categories	Spent_Total	Living_Alone	AcceptedOffer
1384	17256.0	735195	10	6	4	14	8	8	22	2	2	1	2	8	1	0	0	0	0	0	0	23	1	0	62	2	1
9967	53034.0	735018	30	160	15	196	15	11	50	8	6	1	7	8	0	0	0	0	0	0	0	41	0	1	447	2	0
6181	52203.0	734715	36	488	21	238	56	108	28	1	8	7	11	6	0	0	0	0	0	0	0	65	1	2	939	1	0
10507	59601.0	735074	14	691	7	69	0	7	23	4	2	2	7	8	0	1	0	0	0	0	0	38	0	2	797	1	1
2674	75154.0	734750	79	543	10	205	160	143	82	1	6	3	6	3	0	0	0	0	0	0	1	57	0	2	1143	1	1
2698	47025.0	735179	52	254	7	108	20	0	26	3	6	3	5	6	0	0	0	0	0	0	0	39	0	1	415	1	0
3231	37971.0	735197	97	5	4	10	2	2	7	1	1	0	3	8	0	0	0	0	0	0	0	42	1	1	30	2	0
4096	41335.0	735228	24	112	19	21	16	14	5	3	4	1	4	7	0	0	0	0	0	0	0	47	0	2	187	1	0
10476	67267.0	735366	0	134	11	59	15	2	30	1	3	2	5	2	0	0	0	0	0	0	0	57	1	1	251	2	0
5948	57338.0	735352	96	143	6	52	11	8	17	2	4	1	5	5	0	0	0	0	0	0	0	40	0	1	237	1	0
9140	50523.0	735227	89	51	4	24	4	7	1	2	2	0	4	6	0	0	0	0	0	0	0	55	1	2	91	3	0
10258	35791.0	734994	94	27	0	5	0	0	3	2	1	0	3	8	0	0	0	0	0	0	0	50	0	2	35	3	0
5675	50611.0	734780	98	459	0	24	6	0	4	6	4	5	7	6	0	1	0	0	0	0	0	55	0	3	493	1	1
4743	56242.0	734930	72	689	8	167	11	8	88	5	8	4	11	6	0	0	0	0	0	0	0	46	1	3	971	2	0
8805	48904.0	734839	1	283	10	38	0	13	27	4	7	2	4	8	0	0	0	0	0	0	0	55	0	1	371	1	0
1542	56243.0	735232	26	347	0	35	4	3	7	6	4	2	8	5	0	0	0	0	0	0	0	40	0	1	396	3	0
6770	21355.0	735100	5	5	13	14	0	5	31	2	2	1	2	6	1	0	0	0	0	0	1	30	1	1	68	2	2
8773	57420.0	735044	22	280	0	18	0	0	24	3	5	1	6	7	0	1	0	0	0	0	0	44	1	2	322	2	1
10420	46390.0	735358	56	95	14	64	2	9	38	1	4	2	3	7	0	0	0	0	0	0	0	60	0	2	222	1	0
7514	54342.0	735052	74	84	10	34	11	10	28	4	3	1	4	6	0	0	0	0	0	0	0	59	1	2	177	3	0
793	20895.0	734782	24	18	3	17	3	0	4	1	2	0	3	9	0	0	0	0	0	0	0	42	1	1	45	2	0
10909	92344.0	735248	9	992	24	694	51	19	119	0	5	10	5	1	1	0	1	0	0	0	0	67	1	1	1899	1	2
8702	26907.0	735100	10	9	1	7	0	3	2	2	1	0	3	7	0	0	0	0	0	0	0	39	1	2	22	3	0
4791	44964.0	734853	35	19	1	17	2	0	2	1	1	0	3	8	0	0	0	0	0	0	0	35	1	1	41	3	0
2963	75507.0	735355	56	709	93	374	104	80	80	1	8	6	6	3	0	0	0	0	0	0	0	36	1	1	1440	1	0
8216	53761.0	735152	7	158	0	76	13	7	71	6	4	4	3	5	0	0	0	0	0	0	0	43	1	2	325	3	0
8140	22682.0	735144	51	10	14	29	4	2	36	3	2	1	4	4	0	0	0	0	0	0	0	42	1	1	95	2	0
10146	38887.0	735294	17	25	1	13	0	0	3	1	1	0	3	7	0	0	0	0	0	0	0	43	1	3	42	2	0
5289	41658.0	734816	30	8	4	12	15	4	29	2	1	1	2	4	0	0	0	0	0	0	0	40	0	2	72	2	0
2587	29791.0	735368	21	14	0	6	0	0	0	2	2	0	3	5	0	0	0	0	0	0	0	43	1	3	20	2	0
4405	63915.0	735079	2	622	7	115	30	0	15	2	6	3	12	5	0	0	0	0	0	0	0	59	1	2	789	3	0
8663	39996.0	735375	85	11	0	3	0	0	1	1	1	0	2	6	0	0	0	0	0	0	0	41	0	1	15	2	0
2589	26759.0	735271	65	25	3	16	8	5	2	2	2	1	3	6	0	0	0	0	0	0	0	43	0	1	59	1	0
3421	63841.0	734979	64	635	15	100	20	7	131	1	9	3	9	6	0	0	0	0	0	0	0	47	0	2	908	1	0
10490	51039.0	734847	11	100	64	79	65	0	109	2	6	2	4	7	0	0	0	0	0	0	0	46	1	3	417	3	0
4094	60544.0	734740	92	201	2	43	3	5	35	4	5	1	5	6	0	0	0	0	0	0	0	54	1	1	289	3	0
9958	65685.0	735321	54	642	14	49	0	7	57	1	9	2	9	5	0	0	0	0	0	0	0	43	1	1	769	2	0
2534	37716.0	735344	4	97	1	41	6	2	41	2	4	1	3	7	0	0	0	0	0	0	0	62	1	1	188	2	0
4188	36864.0	734728	53	204	5	39	17	0	89	3	5	2	4	8	0	0	0	0	0	0	1	58	0	1	354	1	1
6613	44511.0	734788	39	513	7	133	46	14	14	6	8	4	8	8	0	0	0	0	0	0	0	45	1	2	727	2	0
10827	36947.0	734722	49	88	3	21	4	1	29	4	3	0	4	9	0	0	0	0	0	0	0	48	1	3	146	3	0
5491	47352.0	734969	70	172	12	112	8	0	15	4	6	1	5	7	0	0	0	0	0	0	0	64	1	2	319	2	0
8402	67087.0	735219	40	329	35	222	130	35	43	2	7	5	8	4	0	0	0	0	0	0	0	62	1	2	794	2	0
8783	57045.0	734754	40	296	13	104	11	13	17	3	4	2	9	3	0	0	0	0	0	0	0	65	1	1	454	2	0
10010	36957.0	734752	43	100	2	16	2	1	31	4	3	2	2	9	0	0	0	0	0	0	1	62	0	3	152	2	1
618	69389.0	734774	17	422	7	238	69	46	15	1	7	2	12	4	0	0	0	0	0	0	0	38	1	3	797	2	0
9121	80134.0	735008	40	1218	16	272	104	0	80	2	5	3	6	6	0	1	1	1	0	0	1	43	1	1	1690	2	4
361	43142.0	735282	84	5	1	7	2	1	4	1	1	0	2	7	0	0	0	0	0	0	0	46	1	2	20	3	0
4310	80589.0	735255	25	507	93	520	242	40	26	1	5	10	5	1	0	0	0	1	0	0	1	71	1	1	1428	1	2
2678	34412.0	734912	62	52	12	50	4	36	55	3	5	0	3	9	0	0	0	0	0	0	0	25	0	1	209	1	0
6376	57537.0	735029	83	191	56	139	51	8	100	4	4	3	8	4	0	0	0	0	0	0	0	36	0	1	545	1	0
524	22634.0	734884	47	2	23	11	8	6	46	1	2	1	2	8	0	0	0	0	0	0	0	49	1	0	96	1	0
10341	51315.0	735287	45	68	28	39	16	30	41	1	2	2	5	2	0	0	0	0	0	0	0	67	1	1	222	1	0
5654	36026.0	735308	34	20	4	10	6	4	17	2	2	0	3	6	0	0	0	0	0	0	0	43	1	1	61	4	0
4098	24639.0	735261	3	20	3	16	0	4	1	3	2	0	4	6	0	0	0	0	0	0	0	42	1	1	44	3	0
5824	34578.0	735334	1	7	0	1	0	0	0	1	1	0	2	6	0	0	0	0	0	0	0	43	1	3	8	4	0
7000	65704.0	735154	18	279	172	74	38	8	246	1	2	10	10	1	0	0	0	0	0	0	0	43	0	2	817	0	0
2561	63810.0	734818	45	977	12	253	16	12	101	4	4	3	12	8	0	1	0	0	0	0	0	49	0	1	1371	1	1
5229	54132.0	735280	81	30	1	8	0	0	3	1	1	0	3	7	0	0	0	0	0	0	0	46	1	3	42	2	0
4086	18690.0	734865	77	6	1	7	23	4	19	1	1	1	2	8	0	0	0	0	0	0	0	56	1	1	60	1	0
2428	28164.0	734992	23	3	18	26	11	8	12	3	2	0	4	7	0	0	0	0	0	0	0	45	1	1	78	2	0
8254	34596.0	734971	48	14	0	2	0	0	7	1	1	0	2	8	0	0	0	0	0	0	0	41	1	3	23	2	0
2836	43269.0	735127	61	10	1	7	0	0	1	1	1	0	2	8	0	0	0	0	0	0	0	43	1	3	19	2	0
8418	38741.0	735322	60	7	10	17	8	6	13	2	2	0	3	7	0	0	0	0	0	0	0	57	0	2	61	2	0
1362	31907.0	734931	75	33	87	64	175	16	74	1	6	1	6	7	0	0	0	0	0	0	0	43	0	1	449	0	0
7152	27100.0	734963	64	12	0	13	2	0	10	1	1	0	3	7	0	0	0	0	0	0	0	32	1	2	37	2	0
10033	31163.0	735277	54	2	3	10	11	2	10	1	1	0	3	6	0	0	0	0	0	0	0	42	0	2	38	1	0
9349	92533.0	735221	84	693	21	118	110	147	42	1	6	5	11	2	0	0	1	1	0	0	0	30	1	1	1131	1	2
274	34853.0	735225	75	9	3	15	2	3	2	2	2	0	3	6	0	0	0	0	0	0	0	42	0	1	34	2	0
3388	70844.0	735171	16	129	26	67	3	67	2	5	6	1	5	7	0	0	0	0	0	0	0	48	0	1	294	2	0
922	31086.0	734992	79	16	2	11	3	0	16	2	1	1	2	8	1	0	0	0	0	0	0	36	1	2	48	3	1
8588	60544.0	734740	92	201	2	43	3	5	35	4	5	1	5	6	0	0	0	0	0	0	0	54	1	1	289	3	0
2518	20491.0	734893	16	5	4	5	4	2	10	1	0	1	2	7	0	0	0	0	0	0	0	29	1	2	30	1	0
574	42523.0	735346	96	14	36	11	3	26	35	1	1	1	4	2	0	0	0	0	0	0	0	51	1	1	125	1	0
3220	39922.0	734913	30	29	12	59	19	1	36	2	3	0	4	8	0	0	0	0	0	0	0	32	1	1	156	2	0
5967	33402.0	735067	60	26	2	19	10	5	8	3	2	1	3	8	0	0	0	0	0	0	0	63	1	1	70	3	0
1183	36408.0	735132	11	9	1	4	3	2	3	1	1	0	2	6	0	0	0	0	0	0	0	66	1	2	22	3	0
6856	21645.0	734749	75	14	0	23	4	5	19	3	3	0	3	9	0	0	0	0	0	0	1	36	1	1	65	2	1
4530	78427.0	734800	36	972	19	595	180	26	138	3	3	7	10	3	0	0	0	1	0	0	1	67	0	2	1930	0	2
1553	82657.0	735138	71	966	168	672	246	105	126	1	7	5	10	4	0	1	0	1	0	0	0	69	1	1	2283	1	2
4682	51876.0	735156	88	99	27	102	28	48	6	1	2	2	8	1	0	0	0	0	0	0	0	57	1	1	310	1	0
8204	78041.0	734853	93	482	35	553	72	160	17	1	4	4	9	2	0	0	0	0	0	0	0	44	1	2	1319	1	0
5221	52852.0	734838	93	714	8	99	11	0	47	4	10	7	5	8	1	0	0	0	0	0	0	58	1	1	879	2	1
1232	70038.0	735166	54	587	54	348	71	54	130	1	4	4	8	2	0	0	0	0	0	0	0	33	1	3	1244	1	0
1927	69401.0	735315	41	399	27	159	58	8	39	4	4	4	5	2	0	0	0	0	0	0	0	42	1	2	690	2	0
5788	46053.0	734916	46	56	10	92	19	7	25	3	3	2	4	5	0	0	0	0	0	0	0	43	1	1	209	2	0
6652	77343.0	735393	28	227	151	573	98	54	31	1	3	4	9	1	0	0	0	0	0	0	0	50	1	1	1134	1	0
6246	73892.0	735185	40	703	102	601	0	58	43	1	3	11	8	1	0	0	0	0	0	0	1	62	0	1	1507	0	1
5975	40304.0	735141	82	37	0	17	0	0	3	1	2	0	3	7	0	0	0	0	0	0	0	48	0	3	57	1	0
6875	32727.0	734743	38	167	13	180	86	13	70	2	7	3	5	8	0	0	0	0	0	0	0	50	1	3	529	1	0
4399	68695.0	735409	3	458	81	356	106	50	40	1	4	4	7	2	0	0	0	0	0	0	0	46	1	1	1091	1	0
4042	43300.0	734789	87	91	3	52	2	1	31	3	4	0	4	8	0	0	0	0	0	0	1	44	0	1	180	1	1
2157	26290.0	734880	49	15	8	16	11	5	22	4	2	0	4	6	0	0	0	0	0	0	0	43	1	1	77	3	0
10133	93790.0	735276	16	1302	68	731	89	114	45	0	6	7	12	2	0	1	1	1	0	0	1	45	0	1	2349	0	4
2525	38410.0	734760	65	153	64	123	116	64	14	2	5	2	9	6	0	0	0	0	0	0	1	41	1	3	534	1	1
8233	64866.0	735259	9	508	5	21	7	5	10	4	7	3	7	5	0	1	0	0	0	0	0	65	0	2	556	1	1
9483	57957.0	735099	24	290	59	177	77	5	29	7	4	6	8	3	0	0	0	0	0	1	0	56	1	1	637	2	0
2945	46015.0	735336	25	38	0	2	0	0	6	1	1	0	3	7	1	0	0	0	1	0	0	60	1	3	46	3	2
10403	16531.0	735402	43	2	13	6	7	5	11	3	3	0	3	7	0	0	0	0	0	0	0	37	1	1	44	2	0
5074	28072.0	735057	10	30	0	10	2	0	5	1	1	0	3	7	0	0	0	0	0	0	0	29	1	2	47	2	0
10524	49476.0	735039	29	386	23	95	54	41	196	4	2	11	5	2	0	0	0	0	0	0	0	52	0	2	795	1	0
4690	50725.0	734912	45	443	10	75	0	10	48	4	8	1	8	8	0	0	0	0	0	0	0	62	1	1	586	2	0
7521	83844.0	735000	57	901	31	345	75	31	191	1	4	4	11	1	0	0	1	0	0	0	0	63	1	1	1574	1	1
7196	41145.0	735272	20	9	0	3	0	0	1	1	0	0	3	3	0	0	0	0	0	0	0	65	1	3	13	3	0
4406	67419.0	734884	29	846	84	352	91	56	42	4	9	4	8	5	0	0	0	0	0	0	0	45	1	1	1471	2	0
9672	23162.0	735223	82	8	3	9	19	4	22	3	1	1	3	6	0	0	0	0	0	0	0	45	1	2	65	3	0
4864	34380.0	734990	68	72	7	58	13	1	24	4	4	1	3	8	0	0	0	0	0	0	0	38	1	1	175	2	0
4706	34704.0	734985	65	29	0	5	0	1	5	1	1	0	3	5	0	0	0	0	0	0	0	49	0	1	40	1	0
4070	94871.0	734747	99	169	24	553	188	0	144	1	8	5	4	7	0	1	1	0	0	0	1	46	1	3	1078	3	3
25	65148.0	734823	9	460	35	422	33	12	153	2	6	6	7	4	0	0	0	0	0	0	0	57	1	1	1115	2	0
3697	39898.0	734911	20	69	8	26	12	7	12	2	3	0	4	7	0	0	0	0	0	0	0	61	1	1	134	2	0
217	64857.0	734830	78	556	14	717	210	0	43	1	7	5	10	4	0	0	0	0	0	0	0	59	0	2	1540	0	0
4220	59892.0	735174	26	73	0	13	0	1	0	1	2	1	3	3	0	0	0	0	0	0	0	45	1	3	87	2	0
5286	41020.0	735169	68	112	1	54	7	7	36	1	3	2	4	3	0	0	0	0	0	0	0	28	0	2	217	0	0
9559	57072.0	735257	79	944	0	60	0	0	30	2	7	5	13	5	1	0	0	0	0	0	0	54	1	3	1034	2	1
2849	60474.0	734959	25	265	199	303	234	9	170	7	10	2	12	7	0	0	0	0	0	0	0	36	0	1	1180	1	0
7787	62807.0	734746	83	526	28	135	10	21	99	3	5	3	12	5	0	0	0	0	0	0	0	55	1	1	819	2	0
3102	19414.0	735157	32	2	3	12	3	5	7	1	1	0	3	8	0	0	0	0	0	0	0	34	1	2	32	2	0
5868	19107.0	735102	49	2	4	9	10	5	16	2	1	0	3	7	0	0	0	0	0	0	0	35	1	1	46	2	0
8370	75484.0	734717	50	378	97	259	197	194	34	2	7	3	6	4	0	0	0	0	0	0	0	39	1	2	1159	2	0
9988	70379.0	734930	84	553	25	142	65	67	8	3	6	3	13	4	0	0	0	0	0	0	0	39	0	2	860	1	0
2939	79419.0	735406	96	751	127	687	20	15	31	1	4	6	4	2	0	0	0	0	0	0	0	45	1	2	1631	1	0
5529	64014.0	735394	56	406	0	30	0	0	8	7	8	2	5	7	0	0	0	1	0	0	0	69	1	3	444	4	1
9743	76998.0	734879	85	1449	89	161	69	35	107	2	11	8	8	6	0	0	1	0	0	0	0	60	1	1	1910	2	1
5763	49854.0	735182	63	123	17	171	39	0	30	5	6	2	5	6	0	0	0	0	0	0	0	43	1	2	380	2	0
3478	60585.0	735043	17	267	42	309	55	42	21	10	7	4	9	5	0	0	0	0	0	0	1	44	1	3	736	3	1
7494	42873.0	734889	11	209	0	40	3	2	15	4	6	1	4	8	0	0	0	0	0	0	0	65	0	3	269	2	0
1763	87679.0	735076	62	1259	172	815	97	148	33	1	7	11	10	4	1	0	1	1	0	0	1	27	1	1	2524	1	4
7250	57867.0	735142	48	344	35	178	15	23	17	7	7	2	9	6	0	0	0	0	0	0	0	37	1	1	612	2	0
2005	35765.0	735213	86	22	3	30	0	5	15	2	2	0	4	6	0	0	0	0	0	0	0	25	1	1	75	2	0
10770	65492.0	735259	73	247	161	295	210	85	47	2	4	7	13	2	0	0	0	0	0	0	0	56	1	1	1045	1	0
6885	32952.0	735203	36	38	0	12	3	1	1	1	2	0	3	7	0	0	0	0	0	0	0	38	0	1	55	1	0
2072	53374.0	734731	34	896	10	101	13	10	34	6	4	2	9	9	1	0	0	0	0	0	1	46	1	3	1064	2	2
9463	71706.0	734820	16	931	56	253	91	98	14	4	9	5	7	5	0	0	0	0	0	0	0	56	1	1	1443	2	0
6318	68487.0	734881	48	758	12	385	33	89	89	1	9	7	13	4	0	0	0	0	0	0	0	27	1	1	1366	1	0
4093	53253.0	734910	61	216	9	57	20	9	125	7	4	3	5	5	0	0	0	0	0	0	0	40	1	2	436	3	0
5751	31163.0	735277	54	2	3	10	11	2	10	1	1	0	3	6	0	0	0	0	0	0	0	42	0	2	38	1	0
3340	42014.0	734732	56	244	15	108	4	15	50	6	7	1	6	8	0	0	0	0	0	0	1	38	1	1	436	2	1
3594	54108.0	734812	74	539	6	91	8	6	97	13	8	2	9	8	0	0	0	0	0	0	0	42	1	2	747	3	0
3584	49667.0	734735	35	1181	26	120	17	13	39	2	5	10	5	8	1	0	0	0	0	0	1	60	0	3	1396	0	2
3643	63206.0	735312	65	750	8	125	11	8	26	1	4	3	6	2	0	0	1	0	0	0	0	41	1	2	928	1	1
851	57136.0	735058	48	306	5	109	21	109	92	9	5	2	10	6	0	0	0	0	0	0	0	43	1	2	642	3	0
7706	46772.0	734814	88	350	104	189	197	151	57	6	11	8	5	8	1	0	0	0	0	0	0	40	1	2	1048	2	1
3967	78931.0	735166	19	331	197	170	58	152	35	1	2	8	13	1	0	0	0	0	0	0	0	44	1	3	943	1	0
10128	53977.0	735027	21	620	16	165	0	24	82	5	5	5	12	5	0	0	0	0	0	0	0	57	1	1	907	2	0
486	84219.0	735266	27	434	137	400	45	137	45	1	3	4	10	1	0	0	0	0	0	0	0	27	1	1	1198	1	0
9	46098.0	734733	86	57	0	27	0	0	36	4	3	2	2	8	0	0	0	0	0	0	0	40	0	2	120	2	0
9451	73538.0	734832	92	811	76	428	99	137	107	3	10	4	9	7	0	0	0	0	0	0	0	50	1	1	1658	2	0
9264	79529.0	735350	1	423	42	706	73	197	197	1	4	8	9	2	0	0	0	0	0	0	0	29	1	1	1638	1	0
3865	20981.0	734988	14	2	12	10	6	13	30	1	3	1	2	8	0	0	0	0	0	0	1	38	1	2	73	1	1
2853	51766.0	735303	74	60	51	87	6	20	51	2	4	2	4	5	0	0	0	0	0	0	0	35	0	1	275	1	0
1490	55759.0	734835	84	675	0	85	10	7	77	5	10	3	8	8	0	0	0	0	0	0	0	53	1	1	854	2	0
6310	33039.0	735120	4	30	8	12	8	8	12	1	2	0	4	5	0	0	0	0	0	0	0	37	1	1	78	2	0
10380	37787.0	735131	50	40	1	40	4	3	18	1	3	0	3	8	0	0	0	0	0	0	0	43	1	2	106	2	0
3887	27242.0	734818	2	3	17	26	20	1	39	2	2	0	3	9	0	0	0	0	0	0	1	45	0	1	106	1	1
4278	87188.0	735022	73	910	111	724	49	74	55	1	10	2	6	3	0	0	0	0	0	0	1	32	0	3	1923	0	1
8643	69930.0	735014	21	252	98	827	219	70	196	1	4	5	12	3	0	0	0	0	0	0	0	44	1	1	1662	1	0
1998	37697.0	735271	82	34	6	21	11	4	8	1	2	1	3	6	0	0	0	0	0	0	0	39	0	1	84	1	0
10795	37401.0	735359	14	19	3	19	3	1	3	2	2	0	3	7	0	0	0	0	0	0	0	42	1	3	48	2	0
11110	3502.0	734971	56	2	1	1	0	0	1	0	0	0	0	14	0	0	0	0	0	0	0	42	0	1	5	1	0
2408	58597.0	734827	20	490	0	184	10	28	21	12	7	4	9	7	0	0	0	0	0	0	0	39	1	1	733	3	0
202	82032.0	735328	54	332	194	377	149	125	57	0	4	6	7	1	0	0	0	0	0	0	0	67	0	3	1234	0	0
7998	28087.0	734848	77	53	8	17	13	0	21	3	2	2	2	7	0	0	0	0	0	0	0	57	1	1	112	3	0
830	74004.0	735288	5	784	48	560	42	176	48	1	4	6	4	3	0	0	1	1	0	0	1	28	0	3	1658	0	3
3536	19740.0	734951	65	7	11	3	10	4	20	2	1	1	3	5	0	0	0	0	0	0	0	55	1	1	55	2	0
6050	57036.0	734848	33	1171	43	219	19	14	47	4	6	3	13	9	1	0	0	0	0	0	0	40	1	2	1513	2	1
125	53083.0	735003	65	215	7	33	3	0	13	6	5	1	5	7	0	1	0	0	0	0	0	57	1	2	271	3	1
3463	69283.0	735398	41	674	62	134	0	26	8	4	7	3	13	5	0	0	0	0	0	0	0	40	1	3	904	2	0
2804	46098.0	734733	86	57	0	27	0	0	36	4	3	2	2	8	0	0	0	0	0	0	1	40	0	2	120	2	1
3745	23331.0	734750	92	5	36	7	0	10	45	2	3	0	3	8	0	0	0	0	0	0	0	27	1	2	103	2	0
9771	23331.0	734781	97	104	20	101	24	15	5	6	5	1	5	9	0	0	0	0	0	0	0	27	0	2	269	1	0
451	9255.0	735222	91	9	0	7	2	0	4	1	1	1	2	8	0	0	0	0	0	0	0	26	0	1	22	1	0
10530	67786.0	735209	0	431	82	441	80	20	102	1	3	6	6	1	0	0	0	0	0	0	1	56	0	3	1156	0	1
1079	71969.0	734792	59	1000	0	76	0	0	10	3	3	4	9	8	0	1	0	0	0	0	0	44	1	3	1086	2	1
8920	59235.0	734880	4	448	40	469	80	0	91	3	11	2	12	7	0	0	0	0	0	0	0	48	0	2	1128	1	0
6678	31928.0	735320	5	33	4	24	4	2	5	2	3	0	4	7	0	0	0	0	0	0	0	26	1	1	72	2	0
3852	74881.0	734935	48	505	72	270	36	27	54	4	9	2	12	5	0	0	0	0	0	0	0	54	1	2	964	3	0
528	65819.0	734836	99	267	38	701	149	165	63	1	5	4	10	3	0	0	0	0	0	0	0	37	1	1	1383	1	0
73	51411.0	735014	81	14	0	3	0	0	1	1	0	0	3	5	0	0	0	0	0	0	0	62	0	3	18	3	0
5589	51983.0	734746	95	631	0	115	10	7	30	3	9	2	10	7	0	0	0	0	0	0	0	51	0	1	793	1	0
10212	42386.0	734881	43	65	4	16	0	4	11	1	3	0	3	8	0	0	0	0	0	0	0	29	1	2	100	2	0
6365	30390.0	735113	5	10	12	12	25	1	20	1	2	0	3	6	0	0	0	0	0	0	0	28	1	2	80	1	0
5636	30983.0	734816	50	51	4	50	12	1	49	1	4	0	3	8	0	0	0	0	0	0	1	52	0	1	167	0	1
591	66033.0	734888	76	293	35	179	46	59	65	2	8	3	7	7	0	0	0	0	0	0	0	58	0	1	677	1	0
2217	37284.0	734956	46	11	1	2	2	1	6	1	0	0	3	6	0	0	0	0	0	0	0	40	1	2	23	3	0
2544	57530.0	735153	68	50	1	27	6	7	1	1	1	1	4	1	0	0	0	0	0	0	0	64	0	2	92	1	0
7725	76800.0	735300	33	173	26	255	35	71	81	1	4	4	7	1	0	0	0	0	0	0	0	50	1	2	641	1	0
8091	63943.0	734748	50	423	184	368	13	97	21	1	6	4	6	5	0	0	0	0	0	0	0	59	1	1	1106	2	0
7321	76081.0	735376	85	292	30	415	63	33	200	1	4	5	4	2	0	0	0	1	0	0	0	53	1	1	1033	1	1
5462	67445.0	734727	63	757	80	217	29	80	11	5	9	6	12	6	0	0	0	0	0	0	0	41	1	1	1174	2	0
7791	37054.0	735126	89	12	1	6	0	1	5	2	1	0	3	7	0	0	0	0	0	0	0	48	1	2	25	3	0
955	47175.0	734804	81	167	2	44	6	2	19	7	4	2	4	8	1	0	0	0	0	0	1	53	1	2	240	3	2
4037	31859.0	735033	77	3	1	3	8	0	5	1	1	0	2	7	0	0	0	0	0	0	0	39	0	1	20	1	0
6642	27215.0	734891	50	30	5	22	8	9	28	4	2	1	4	6	0	0	0	0	0	0	0	54	0	1	102	3	0
2793	70179.0	735070	10	532	88	168	69	44	133	3	7	3	13	5	0	0	0	0	0	0	0	39	0	3	1034	1	0
5424	39922.0	734913	30	29	12	59	19	1	36	2	3	0	4	8	0	0	0	0	0	0	0	32	1	1	156	2	0
879	49681.0	735176	66	411	0	26	0	0	21	6	7	1	7	7	0	0	0	0	0	0	0	39	1	2	458	3	0
9530	24645.0	734808	16	5	3	4	4	1	0	1	1	0	2	8	0	0	0	0	0	0	0	27	1	1	17	2	0
4828	79865.0	735402	12	71	99	278	185	121	38	1	5	10	5	1	0	0	0	0	0	0	0	61	0	1	792	1	0
10699	44322.0	735400	30	46	0	40	3	0	3	2	3	0	3	8	0	0	0	0	0	0	0	30	1	1	92	2	0
1497	47958.0	734887	8	268	11	88	15	3	22	2	6	3	5	5	0	0	0	0	0	0	0	63	0	1	407	1	0
7476	63972.0	734839	93	928	63	254	0	12	12	4	5	4	10	4	0	1	0	0	0	0	0	51	0	2	1269	1	1
4390	75315.0	735338	14	459	15	171	142	23	31	2	5	4	12	2	0	0	0	0	0	0	0	61	1	1	841	2	0
10478	55517.0	734773	53	483	0	108	0	6	36	5	11	1	6	9	0	0	0	0	0	0	1	65	1	3	633	3	1
1081	75283.0	734954	26	733	9	180	12	19	66	11	6	3	5	4	0	0	0	0	0	0	0	58	1	3	1019	4	0
4261	82800.0	734831	23	1006	22	115	59	68	45	1	7	6	12	3	0	0	1	1	0	0	1	69	0	3	1315	0	3
9916	38998.0	734810	92	34	1	14	0	0	5	3	2	0	3	8	0	0	0	0	0	1	0	61	1	1	54	3	0
5350	90638.0	735277	29	1156	120	915	94	144	96	1	3	4	10	1	0	0	1	0	0	0	1	24	0	2	2525	0	2
8135	27161.0	735169	41	7	4	23	7	0	11	1	1	0	3	7	0	0	0	0	0	0	0	29	1	2	52	2	0
8685	42014.0	734732	56	244	15	108	4	15	50	6	7	1	6	8	0	0	0	0	0	0	1	38	1	1	436	2	1
4967	38201.0	734956	19	233	0	23	0	0	12	4	5	1	5	8	0	0	0	0	0	0	0	55	1	3	268	2	0
2130	45203.0	735315	4	35	3	67	10	8	24	1	3	1	3	6	0	0	0	0	0	0	1	33	1	1	147	3	1
9298	81574.0	735351	89	1252	0	465	46	35	0	1	4	5	8	1	0	1	1	0	0	0	0	68	1	3	1798	1	2
8175	34935.0	735040	71	34	4	66	3	10	20	1	2	1	4	7	0	0	0	0	0	0	0	23	1	1	137	1	0
6257	60482.0	734891	81	255	43	134	37	14	24	1	7	2	7	7	0	0	0	0	0	0	0	39	0	2	507	1	0
3790	34633.0	735256	31	8	1	5	0	0	1	1	1	0	2	6	0	0	0	0	0	0	0	59	1	1	15	4	0
9952	78093.0	735213	53	368	32	639	13	43	10	1	4	7	5	1	0	0	0	0	0	0	0	68	1	2	1105	1	0
3503	82460.0	735204	78	255	47	573	52	32	15	1	5	3	6	1	0	0	0	0	0	0	0	65	0	1	974	0	0
5223	45903.0	735346	80	33	8	10	2	10	3	2	2	1	3	4	0	0	0	0	0	0	0	49	1	2	66	2	0
4608	81361.0	735289	18	163	23	424	27	65	76	1	3	10	13	1	0	0	0	0	0	0	1	28	0	1	778	0	1
1626	35860.0	735372	37	15	0	8	4	2	20	2	1	1	2	5	1	0	0	0	0	0	1	42	0	3	49	2	2
4764	40442.0	734734	52	45	12	52	25	22	13	4	3	1	4	7	0	0	0	0	0	0	1	63	1	2	169	3	1
2471	61482.0	735411	39	48	58	68	16	66	43	1	3	2	6	2	0	0	0	0	0	0	0	50	1	1	299	1	0
5892	34968.0	734968	11	158	6	45	8	2	2	7	3	2	5	7	0	0	0	0	0	0	0	35	1	1	221	2	0
2612	75794.0	735226	33	754	160	625	63	32	48	1	7	5	12	3	0	0	0	1	0	0	0	28	1	1	1682	1	1
